"doi","doi_raw","source","date","title","abstract_text","abstract_available","linked_project_available","raw_id","matched_query_term","prefilter_pass","title_match","abstract_match","ema_exclusive","triage_status","triage_model","triage_prompt_version","triage_timestamp","relevant_esm","empirical_study","data_openly_available","data_access_route","priority","confidence","reason","raw_model_response","error_message"
"10.6084/m9.figshare.33213663","https://doi.org/10.6084/m9.figshare.33213663","openalex","2026-08-11","EMAR EPAR reports NLP dataset","<b>EMA EPAR Regulatory Outcomes Dataset</b> is a curated corpus of European Medicines Agency regulatory reports covering authorised, refused, and withdrawn human medicines. It includes 80 initially selected medicines and 70 cases with successfully extracted report text (40 authorised, 19 refused, and 11 withdrawn). The dataset was developed to study how clinical-evidence terminology, benefit-risk assessments, procedural milestones, and regulatory language vary across EMA outcomes using text mining, NLP, statistical analysis, topic modelling, and document embeddings.",TRUE,FALSE,"https://openalex.org/W7202193300","ema",TRUE,FALSE,TRUE,TRUE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:15:55 CEST",FALSE,FALSE,FALSE,"unclear","low",1,"EMA refers to European Medicines Agency regulatory reports, not ecological momentary assessment or human-subject repeated measurements.","{ ""relevant_esm"": false, ""empirical_study"": false, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""low"", ""confidence"": 1, ""reason"": ""EMA refers to European Medicines Agency regulatory reports, not ecological momentary assessment or human-subject repeated measurements."" }",
"10.6084/m9.figshare.33213663.v1","https://doi.org/10.6084/m9.figshare.33213663.v1","openalex","2026-08-11","EMAR EPAR reports NLP dataset","<b>EMA EPAR Regulatory Outcomes Dataset</b> is a curated corpus of European Medicines Agency regulatory reports covering authorised, refused, and withdrawn human medicines. It includes 80 initially selected medicines and 70 cases with successfully extracted report text (40 authorised, 19 refused, and 11 withdrawn). The dataset was developed to study how clinical-evidence terminology, benefit-risk assessments, procedural milestones, and regulatory language vary across EMA outcomes using text mining, NLP, statistical analysis, topic modelling, and document embeddings.",TRUE,FALSE,"https://openalex.org/W7202158775","ema",TRUE,FALSE,TRUE,TRUE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:15:57 CEST",FALSE,FALSE,FALSE,"unclear","low",1,"EMA refers to European Medicines Agency regulatory reports, not ecological momentary assessment or human-subject repeated measurements.","{ ""relevant_esm"": false, ""empirical_study"": false, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""low"", ""confidence"": 1, ""reason"": ""EMA refers to European Medicines Agency regulatory reports, not ecological momentary assessment or human-subject repeated measurements."" }",
,,"osf_psyarxiv","2026-08-11","Why we should be using real world data to improve pharmacotherapy in psychiatry","Psychiatric pharmacotherapy is often effective for patients. For example, symptoms of attention deficit hyperactivity disorder (ADHD) are typically ameliorated by stimulant medications. However, identifying the best medication for an individual or their optimal dose can be difficult because clinical visits and retrospective symptom reports only capture snapshots of the underlying dynamic, context-dependent treatment trajectories. Real-world data approaches, obtained from smartphones and wearable technologies, can potentially provide a rich source of information for individual optimization of pharmacotherapy, yet they are infrequently used. First, these tools enable remote, high-frequency monitoring of medication efficacy and side effects, tracking core symptoms plus comorbid psychopathology, sleep, and autonomic function throughout titration. Second, densely sampled cognitive task data and ecological momentary assessment offer a route to understanding changes to neurocognitive mechanisms in response to medication. Third, real-world data can help redress the persistent sex disparities in pharmacotherapeutic research and practice by characterizing how symptoms and treatment response interact with sex-specific life events. We conclude with recommendations for future research and practice.",TRUE,FALSE,"2wk5c_v1",,TRUE,FALSE,TRUE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:00 CEST",FALSE,FALSE,FALSE,"unclear","low",0.95,"Commentary/proposal discussing potential of ESM/EMA but no original data collection or dataset described.","{ ""relevant_esm"": false, ""empirical_study"": false, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""low"", ""confidence"": 0.95, ""reason"": ""Commentary/proposal discussing potential of ESM/EMA but no original data collection or dataset described."" }",
"10.1007/s11121-026-01957-5","https://doi.org/10.1007/s11121-026-01957-5","openalex","2026-08-10","Effects of a Smartphone-Based Mindfulness Intervention on Momentary Stress Among First Responders: a Micro-Randomized Trial","First responders face extreme workplace stressors that can increase symptoms of distress. While mindfulness-based interventions are well-established for stress management, their time-intensive formats may pose barriers for those with long shifts and unpredictable schedules. Smartphone-delivered mindfulness interventions offer a flexible alternative. This study used a micro-randomized controlled trial design to test the effectiveness of two smartphone-delivered mindfulness interventions in reducing momentary stress and stress reactivity to a self-reported stressor. The two interventions included: (1) a text message reminder to engage in a mindfulness practice (brief message) and (2) a prompt to complete an app-based guided mindfulness practice (MYAPT.MIND). Participants were 75 first responders (M = 38.9, SD = 6.8) who completed ecological momentary assessments twice a day (EMA 1 and EMA 2) and received 1 of 3 conditions daily (i.e., no-intervention, brief message, or MYAPT.MIND) between EMA 1 and EMA 2 for 30 days. Multilevel modeling was used to estimate the proximal effects of the daily intervention assignments and to test whether the interventions dampened the impact of stressor exposures on momentary stress at EMA 2. Results indicated no direct effect of interventions on momentary stress. However, participants who were assigned to MYAPT.MIND reported smaller increases in momentary stress following a stressor exposure than for the brief message or control groups. These findings highlight the potential of app-based mindfulness interventions as a ""just-in-time"" tool for acute stress management.",TRUE,FALSE,"https://openalex.org/W7202147079","experience sampling",TRUE,FALSE,TRUE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:03 CEST",TRUE,TRUE,FALSE,"unclear","medium",0.95,"Original human-subject ESM/EMA study with repeated ecological momentary assessments, but data access is not explicitly stated as open or requestable.","{ ""relevant_esm"": true, ""empirical_study"": true, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""medium"", ""confidence"": 0.95, ""reason"": ""Original human-subject ESM/EMA study with repeated ecological momentary assessments, but data access is not explicitly stated as open or requestable."" }",
"10.1037/emo0001715","https://doi.org/10.1037/emo0001715","openalex","2026-08-10","Trapped in thought: Investigating reciprocal links between negative interpretation inflexibility, rumination, and dampening of positive emotions in daily life.","Rumination and dampening of positive emotions are consistently linked to poor mental health outcomes, yet the mechanisms underlying these repetitive thinking patterns remain underspecified. One candidate mechanism is negative interpretation inflexibility (persistence of negative interpretations of ambiguous situations over time). However, little is known about how these processes unfold in everyday life. Addressing this gap, the present study examined whether momentary negative interpretation inflexibility predicts subsequent rumination and dampening in daily life, and whether these repetitive thought patterns in turn predict the persistence of negative interpretations. A community sample of 179 adults with varying depression and social anxiety levels completed a 14-day ecological momentary assessment protocol (12,950 completed surveys). Ecological momentary assessment prompts included a novel mobile cognitive task (the Daily Life Interpretation Inflexibility Task) to assess the persistence of negative interpretations, alongside self-report measures of rumination and dampening. Preregistered multilevel analyses showed that within-person increases in negative interpretation inflexibility predicted subsequent increases in rumination and dampening. In the reverse direction, rumination, but not dampening, predicted subsequent increases in negative interpretation inflexibility. These temporal relations were not moderated by depression or social anxiety. Complementary dynamic structural equation models revealed significant reciprocal cross-lagged effects between negative interpretation inflexibility and rumination, and small reciprocal cross-lagged effects with dampening. These findings highlight negative interpretation inflexibility as a dynamic process that both precedes and follows repetitive thinking patterns in daily life. This work highlights negative interpretation persistence as a potential target for ecological interventions to reduce harmful repetitive thought. (PsycInfo Database Record (c) 2026 APA, all rights reserved).",TRUE,FALSE,"https://openalex.org/W7202077527","ecological momentary assessment",TRUE,FALSE,TRUE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:07 CEST",TRUE,TRUE,FALSE,"unclear","medium",0.95,"Original human-subject ESM/EMA study with 14-day ecological momentary assessment (12,950 surveys) but no explicit mention of open/public data or access route.","{ ""relevant_esm"": true, ""empirical_study"": true, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""medium"", ""confidence"": 0.95, ""reason"": ""Original human-subject ESM/EMA study with 14-day ecological momentary assessment (12,950 surveys) but no explicit mention of open/public data or access route."" }",
"10.1037/met0000849","https://doi.org/10.1037/met0000849","openalex","2026-08-10","Dynamic latent class structural equation modeling: A hands-on tutorial for modeling intensive longitudinal data.","In this tutorial, we provide a hands-on guideline on how to implement complex dynamic latent class structural equation models (DLCSEMs) in the Bayesian software JAGS. We provide building blocks starting with simple confirmatory factor and time-series analysis and then extend these blocks to multilevel models and dynamic structural equation models. Subsequently, we introduce hidden Markov switching models and demonstrate their integration with dynamic structural equation models to yield DLCSEM. Leading through the tutorial is an example from clinical psychology using data on a generalized anxiety treatment that includes scales on anxiety symptoms and the Working Alliance Inventory, which measures the alliance between therapists and patients. Within each block, we provide an overview, specific hypotheses we want to test, the resulting model and its implementation, and an interpretation of the results. The aim of this tutorial is to provide a step-by-step guide for applied researchers that enables them to use this flexible DLCSEM framework for their own analyses. (PsycInfo Database Record (c) 2026 APA, all rights reserved).",TRUE,FALSE,"https://openalex.org/W4414492506","experience sampling",TRUE,TRUE,FALSE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:09 CEST",FALSE,FALSE,FALSE,"unclear","low",1,"Tutorial/methodological paper, not original human-subject ESM/EMA data collection or dataset description.","{ ""relevant_esm"": false, ""empirical_study"": false, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""low"", ""confidence"": 1.0, ""reason"": ""Tutorial/methodological paper, not original human-subject ESM/EMA data collection or dataset description."" }",
"10.1111/sode.70081","https://doi.org/10.1111/sode.70081","openalex","2026-08-10","Within‐Person Relationships between Adolescents’ Daily Election Exposure, Negative Election‐Related Emotions, and Motivation to Address Social Justice Issues","ABSTRACT Election‐related emotions, particularly negative emotions, are one factor that can shape and be shaped by motivation to engage with social change. Negative emotions (i.e., anger, fear, anxiety, disgust, sadness, embarrassment, and guilt) can serve as a catalyst for engaging in social change. This daily diary study explored associations between adolescents’ daily experiences of negative election‐related emotions, election‐related exposure, and motivation to address social justice issues (i.e., racism/discrimination and social/economic inequalities). Over the course of three weeks, throughout the 2024 U.S. Election, thirty‐six adolescents aged 13–18 living in the swing state of North Carolina who mostly identified as White, female, and Democratic ( M = 15.61, SD = 1.23) reported 445 daily observations. Multilevel models in which days (Level 1) were nested within people (Level 2) revealed that participants’ motivation to address social justice issues and negative election‐related emotions fluctuated significantly from day to day. Further, participants tended to report more negative election‐related emotions on days with higher election‐related exposure. On days with higher negative election‐related emotions, participants tended to report enhanced motivation to address racism. However, effects were small, indicating that there is still much to explore regarding the factors that predict daily fluctuations in adolescent motivation to address social justice issues, especially in a polarized political world.",TRUE,FALSE,"https://openalex.org/W7202130425","experience sampling",TRUE,FALSE,TRUE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:12 CEST",TRUE,TRUE,FALSE,"unclear","medium",0.95,"Daily diary study with repeated measurements in adolescents, but data availability is not explicitly stated.","{ ""relevant_esm"": true, ""empirical_study"": true, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""medium"", ""confidence"": 0.95, ""reason"": ""Daily diary study with repeated measurements in adolescents, but data availability is not explicitly stated."" }",
"10.1177/01650254261471354","https://doi.org/10.1177/01650254261471354","openalex","2026-08-10","Daily Ageism, Subjective Age, and Memory Failures: A Multi-Country Integrated Data Analysis","Memory functioning is central to everyday life, yet memory failures, such as forgetting names, words, or medications, are common daily experiences, particularly in later adulthood. How often individuals experience these memory failures may depend on their general and personal views of aging. General views include expectations for older adults (ageist attitudes), whereas personal views can include age-based experiences of discrimination (ageist experiences) and subjective age. Leveraging 14-day daily diary data from 974 participants (aged 50–94 years) who reported on a total of 12,261 days from the United States, Canada, Germany, Austria, Ukraine, India, China, Israel, and Türkiye (Study 1), and momentary data across 14 days with 7 assessments per day from 111 participants (aged 65–91 years) from Switzerland (Study 2), the current studies examined within-person fluctuations in daily ageism and daily subjective age and their links to everyday self-reported memory failures. Preregistered analyses tested between- and within-person effects of subjective age and ageism (ageist attitudes in Study 1, ageist experiences in Study 2) in predicting daily memory failures. Study 1 results indicate that within- and between-person ageist attitudes were positively associated with daily memory failures, but subjective age was not. Study 2 results from the Swiss data revealed no significant associations. These results suggest that endorsing expectations for older adults may be more powerful than personal views of aging in predicting daily memory failures.",TRUE,FALSE,"https://openalex.org/W7202078886","experience sampling",TRUE,FALSE,TRUE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:15 CEST",TRUE,TRUE,FALSE,"unclear","medium",0.9,"Original human-subject research with 14-day daily diary (Study 1) and 14-day momentary EMA (Study 2) data, but no explicit mention of open/public data access.","{ ""relevant_esm"": true, ""empirical_study"": true, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""medium"", ""confidence"": 0.9, ""reason"": ""Original human-subject research with 14-day daily diary (Study 1) and 14-day momentary EMA (Study 2) data, but no explicit mention of open/public data access."" }",
"10.1186/s41120-026-00186-y","https://doi.org/10.1186/s41120-026-00186-y","openalex","2026-08-10","Optimize reliance pathways to advance patient’s access through good regulatory practice: recommendations from the Asia Partnership Conference of Pharmaceutical Associations (APAC)","Abstract Purpose This study aims to assess the current adoption, implementation challenges, and optimization opportunities of reliance pathways across APAC (Asia Partnership Conference of Pharmaceutical Associations n.d.) economies, with a focus on supporting harmonized regulatory practices, enhancing efficiency, and improving patient access to safe and effective medicines. Methods APAC conducted a structured survey of all 14 member associations across 12 economies to assess the adoption and implementation of local reliance pathways for new drug applications (NDAs), new indications (NIs), and post-approval changes (PACs). Responses were consolidated at the economy level and analyzed for pathway availability, implementation barriers, documentation requirements, workload, regulatory queries, review timelines, and future optimization priorities. Results Reliance pathways continued to expand, with Malaysia removing CPP requirements and extending reliance to NIs and PACs, and Vietnam establishing an NDA pathway in 2025. EMA, US FDA, PMDA Japan, and TGA Australia remain the most frequently referenced authorities. Despite growing adoption, implementation challenges persist, such as local-specific requirements that remain in place, requests for additional documentation such as interim reports, and the routine or excessive requirements of final non-public (unredacted) assessment reports (non-PARs), even in abbreviated reliance pathways. Reliance pathways have reduced regulatory queries variably, but improvements in review timelines are inconsistent across economies. To function as intended, abbreviated reliance pathways should primarily leverage publicly available assessment reports (PARs) and approval letters for NDAs and PACs respectively, focusing national reviews on unresolved or locally relevant issues rather than repeated assessments already conducted by reference authorities. Economies unable to meet published timelines should identify operational bottlenecks and implement monitoring systems to improve efficiency. Conclusions APAC will advance Fig. 9 optimization priorities through continued engagement with NRAs and local member associations on implementation barriers, including greater use of PARs as the default scientific basis for abbreviated reviews, removal of non-core interim reports and Q&amp;As, and improved adherence to published timelines. In India, this includes expansion of the current reliance scope to all products and removal of local clinical trial requirements where reliance is applied, in line with WHO Good Reliance Practices. APAC will also monitor and report reliance pathway performance to enhance consistency, transparency, predictability, and adherence to published timelines. Through these actions, APAC aims to strengthen regulatory collaboration and enable faster access to medicines for patients across APAC.",TRUE,FALSE,"https://openalex.org/W7202094206","ema",TRUE,FALSE,TRUE,TRUE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:18 CEST",FALSE,FALSE,FALSE,"unclear","low",1,"Focuses on regulatory reliance pathways (EMA as European Medicines Agency), not human-subject ESM/EMA research.","{ ""relevant_esm"": false, ""empirical_study"": false, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""low"", ""confidence"": 1, ""reason"": ""Focuses on regulatory reliance pathways (EMA as European Medicines Agency), not human-subject ESM/EMA research."" }",
"10.17605/osf.io/rzybw","https://doi.org/10.17605/osf.io/rzybw","openalex","2026-08-10","Applications and methodological characteristics of geographically explicit ecological momentary assessment in mental health and health behavior research: A scoping review","this scoping review aimed to provide a comprehensive overview of the application of GEMA in mental health and health behavior research by summarizing their research purposes, methodological characteristics, environmental exposures, health outcomes, and reported strengths and challenges.",TRUE,FALSE,"https://openalex.org/W7202111112","ecological momentary assessment",TRUE,TRUE,FALSE,FALSE,"ok","mistral-medium-3.5-128b","v2","2026-08-13 10:16:21 CEST",FALSE,FALSE,FALSE,"unclear","low",1,"Scoping review, not original empirical ESM/EMA data collection or dataset description.","{ ""relevant_esm"": false, ""empirical_study"": false, ""data_openly_available"": false, ""data_access_route"": ""unclear"", ""priority"": ""low"", ""confidence"": 1, ""reason"": ""Scoping review, not original empirical ESM/EMA data collection or dataset description."" }",
